dataset,school_name,level,ownership,zipcode,borough_or_city,category_raw,control_raw,lon,lat,source_note
schools_2020_points,"Urban Assembly School of Design and Construction,",high,public_nyc_doe,M300,Clinton,High school,,-73.9927,40.765474,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Urban Assembly School of Music and Art,high,public_nyc_doe,K350,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,High school,,-73.984528,40.69733,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Urban Dove Charter School,high,public_nyc_doe,K417,Bedford,High school,,-73.950714,40.689574,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,VOYAGES Preparatory,high,public_nyc_doe,Q744,Elmhurst,High school,,-73.871505,40.743228,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Validus Preparatory Academy,high,public_nyc_doe,X263,Claremont-Bathgate,High school,,-73.901774,40.839508,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Vanguard High School,high,public_nyc_doe,M449,Lenox Hill-Roosevelt Island,High school,,-73.959777,40.765638,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Veritas Academy,high,public_nyc_doe,Q240,Flushing,High school,,-73.826811,40.764892,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Victory Collegiate High School,high,public_nyc_doe,K576,Canarsie,High school,,-73.916927,40.634451,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Voyages Prep - South Queens,high,public_nyc_doe,Q261,Springfield Gardens North,High school,,-73.782684,40.673949,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,W. H. Maxwell Career and Technical Education High,high,public_nyc_doe,K660,East New York (Pennsylvania Ave),High school,,-73.895976,40.673766,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,West Brooklyn Community High School,high,public_nyc_doe,K529,Sunset Park East,High school,,-73.992151,40.642619,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Westchester Square Academy,high,public_nyc_doe,X558,Schuylerville-Throgs Neck-Edgewater Park,High school,,-73.839583,40.839775,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,William Cullen Bryant High School,high,public_nyc_doe,Q445,Astoria,High school,,-73.911165,40.757072,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,William E. Grady Career and Technical Education Hi,high,public_nyc_doe,K620,Brighton Beach,High school,,-73.963764,40.583263,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Williamsburg Charter High School,high,public_nyc_doe,K473,Bushwick South,High school,,-73.935969,40.703703,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Williamsburg High School for Architecture and Desi,high,public_nyc_doe,K558,North Side-South Side,High school,,-73.954815,40.715561,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Williamsburg Preparatory School,high,public_nyc_doe,K561,North Side-South Side,High school,,-73.954815,40.715561,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Wings Academy,high,public_nyc_doe,X684,East Tremont,High school,,-73.875262,40.841376,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Women's Academy of Excellence,high,public_nyc_doe,X282,Soundview-Castle Hill-Clason Point-Harding Park,High school,,-73.85607,40.815043,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,World Academy for Total Community Health High Scho,high,public_nyc_doe,K510,East New York (Pennsylvania Ave),High school,,-73.895122,40.666868,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,World View High School,high,public_nyc_doe,X353,Van Cortlandt Village,High school,,-73.889011,40.879958,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Achievement First Brownsville Charter School,k12,public_nyc_doe,K626,Ocean Hill,K-12 all grades,,-73.912685,40.674456,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Achievement First Bushwick Charter School,k12,public_nyc_doe,K538,Bushwick North,K-12 all grades,,-73.919088,40.697898,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Achievement First Crown Heights Charter School,k12,public_nyc_doe,K356,Prospect Lefferts Gardens-Wingate,K-12 all grades,,-73.936313,40.662092,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Achievement First East New York Charter School,k12,public_nyc_doe,K358,East New York (Pennsylvania Ave),K-12 all grades,,-73.893328,40.664067,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Achievement First Endeavor Charter School,k12,public_nyc_doe,K508,Clinton Hill,K-12 all grades,,-73.965928,40.682422,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Bronx Lighthouse Charter School,k12,public_nyc_doe,X185,Longwood,K-12 all grades,,-73.897394,40.823228,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Brooklyn Ascend Charter School,k12,public_nyc_doe,K652,Brownsville,K-12 all grades,,-73.92044,40.661945,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Brooklyn Prospect Charter School,k12,public_nyc_doe,K707,Windsor Terrace,K-12 all grades,,-73.97872,40.647893,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Coney Island Preparatory Public Charter School,k12,public_nyc_doe,K744,West Brighton,K-12 all grades,,-73.972009,40.582518,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,DREAM Charter School,k12,public_nyc_doe,M382,East Harlem South,K-12 all grades,,-73.945101,40.789174,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Democracy Prep Charter School,k12,public_nyc_doe,M350,Central Harlem North-Polo Grounds,K-12 all grades,,-73.938347,40.813532,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Democracy Prep Harlem Charter School,k12,public_nyc_doe,M481,Central Harlem North-Polo Grounds,K-12 all grades,,-73.945,40.814598,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Excellence Girls Charter School,k12,public_nyc_doe,K712,Stuyvesant Heights,K-12 all grades,,-73.924422,40.6881,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Harlem Children's Zone Promise Academy 1 Charter S,k12,public_nyc_doe,M284,Central Harlem North-Polo Grounds,K-12 all grades,,-73.947317,40.811882,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Harlem Children's Zone Promise Academy II Charter,k12,public_nyc_doe,M341,Central Harlem North-Polo Grounds,K-12 all grades,,-73.938714,40.807019,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Harlem Prep Charter School,k12,public_nyc_doe,M708,East Harlem North,K-12 all grades,,-73.935335,40.801547,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Harlem Village Academy East Charter School,k12,public_nyc_doe,M335,East Harlem North,K-12 all grades,,-73.93374,40.799265,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Harlem Village Academy West Charter School,k12,public_nyc_doe,M709,Central Harlem North-Polo Grounds,K-12 all grades,,-73.941111,40.821208,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Home Instruction,k12,public_nyc_doe,M501,Schuylerville-Throgs Neck-Edgewater Park,K-12 all grades,,-73.827642,40.831829,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Hospital Schools,k12,public_nyc_doe,M401,Schuylerville-Throgs Neck-Edgewater Park,K-12 all grades,,-73.827642,40.831829,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Hyde Leadership Charter School,k12,public_nyc_doe,X345,Hunts Point,K-12 all grades,,-73.885284,40.815827,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,John W. Lavelle Preparatory Charter School,k12,public_nyc_doe,R067,New Springville-Bloomfield-Travis,K-12 all grades,,-74.178183,40.607104,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,KIPP AMP Charter School,k12,public_nyc_doe,K357,Crown Heights North,K-12 all grades,,-73.937601,40.67229,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,KIPP Academy Charter School,k12,public_nyc_doe,X704,East Concourse-Concourse Village,K-12 all grades,,-73.92114,40.822574,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,KIPP Infinity Charter School,k12,public_nyc_doe,M336,Manhattanville,K-12 all grades,,-73.956814,40.819793,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,KIPP STAR College Prep Charter School,k12,public_nyc_doe,M726,Morningside Heights,K-12 all grades,,-73.955722,40.810793,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,KIPP Washington Heights Middle School,k12,public_nyc_doe,M068,Washington Heights South,K-12 all grades,,-73.935815,40.839139,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Kings Collegiate Charter School,k12,public_nyc_doe,K608,Rugby-Remsen Village,K-12 all grades,,-73.919818,40.657712,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Leadership Prep Bedford Stuyvesant Uncommon Prep C,k12,public_nyc_doe,K517,Bedford,K-12 all grades,,-73.9456,40.68192,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Leadership Preparatory Ocean Hill Charter School,k12,public_nyc_doe,K775,Brownsville,K-12 all grades,,-73.906018,40.672216,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Metropolitan Lighthouse Charter School,k12,public_nyc_doe,X461,Highbridge,K-12 all grades,,-73.929797,40.834599,NYC Open Data School Point Locations / NYC DOE Public School Location Information
